cotizante_tipo_id,cotizante_id,afiliado_tipo_id,afiliado_id,primer_apellido,segundo_apellido,primer_nombre,segundo_nombre,sexo,dpto_afiliacion,mpio_afiliacion,dpto_residencia,mpio_residencia,direccion_residencia,telefono_residencia,telefono_movil,fecha_nacimiento,fecha_afiliacion,fecha_aplicacion_cambio_estado,descripcion_estamento,estado_afiliado_id,subestado_afiliado_id,eps_tipo_afiliado_id,parentesco,fecha_estao_corte,fecha_corte,correo_electronico,edad,medico_familiar,plan_atencion,etnia,discapacidad,tipo_discapacidad,nombre_afiliado,plan,fecha_inicio_cobertura,fecha_fin_cobertura,antiguedad_anios,anio_afiliacion
CC,FFB8102D,CC,C5E7CE8A,STARK,LUIGI,NALA,,F,76,001,76,001,AV 39 # 42-7,363286999939440127920,,23/05/2003,23/08/2007,06/11/2008,EMPLEADO PUBLICO DOCENTE DECRETO 1279,AC,A01,B,HIJO(A),,26/06/2026,nala.starkc5e7@example.com,23,POPIS MAFALDA GRIMM SKINNER,18,NINGUNA DE LAS ANTERIORES,NO,,STARK LUIGI NALA,BENEFICIARIOS SSUV,,,18.8,2007
CC,D46EF104,TI,8A0B3C33,PARKER,SUPERSONICO,MARLIN,SCOOBY,M,76,001,76,001,CRA 61 # 20-17,3236147735457153995582129063,,09/04/2010,21/04/2010,21/04/2010,EMPLEADO PUBLICO DOCENTE DECRETO 1279,AC,A01,B,HIJO(A),,26/06/2026,marlin.parker8a0b@example.com,16,NEMO MARLIN LUIGI KENT,18,NINGUNA DE LAS ANTERIORES,NO,,PARKER SUPERSONICO MARLIN SCOOBY,BENEFICIARIOS SSUV,,,16.2,2010
CC,D46EF104,CC,A8F7EF5A,BURBUJA,WAYNE,ODIE,POPEYE,M,76,001,76,001,CRA 26 # 28-67,3805692231035455123006511811,,22/02/2008,01/01/2009,29/01/2009,EMPLEADO PUBLICO DOCENTE DECRETO 1279,AC,A01,B,HIJO(A),,26/06/2026,odie.burbujaa8f7@example.com,18,NEMO MARLIN LUIGI KENT,18,NINGUNA DE LAS ANTERIORES,NO,,BURBUJA WAYNE ODIE POPEYE,BENEFICIARIOS SSUV,,,17.5,2009
CC,E2AA7A5D,CC,AC75C344,CAGE,MOJO,SARABI,,F,76,001,76,001,DIAG 94 # 10-36,39828223753343132162936,3245980102,12/07/1955,23/08/2007,06/11/2008,EMPLEADO PUBLICO DOCENTE DECRETO 1279,AC,A01,B,CONYUGE,,26/06/2026,sarabi.cageac75@example.com,70,MAGGIE SUSANITA PLANKTON CAGE,18,MESTIZO,NO,,CAGE MOJO SARABI,BENEFICIARIOS SSUV,,,18.8,2007
CC,12FE28BF,CC,1CA3C448,ESTEVEZ,PYM,WOODY,KRILIN,M,76,001,76,001,CLL 80 # 40-68,6164751,3618278573,27/12/2005,01/04/2009,15/05/2009,EMPLEADO PUBLICO DOCENTE DECRETO 1279,AC,A01,B,HIJO(A),,26/06/2026,woody.estevez1ca3@example.com,20,MOANA LISA MCPATO BOMBON,18,NINGUNA DE LAS ANTERIORES,NO,,ESTEVEZ PYM WOODY KRILIN,BENEFICIARIOS SSUV,,,17.2,2009
CC,DA385DB5,TI,4774BC58,MOJO,YOSHI,MAGGIE,,F,76,001,76,001,AV 8 # 7-18,385984538120580806,,04/09/2009,11/09/2009,14/09/2009,EMPLEADO PUBLICO DOCENTE DECRETO 1279,AC,A01,B,HIJO(A),,26/06/2026,maggie.mojo4774@example.com,16,GERALD PAPALOTE MURDOCK MOJO,18,NINGUNA DE LAS ANTERIORES,NO,,MOJO YOSHI MAGGIE,BENEFICIARIOS SSUV,,,16.8,2009
CC,6502D6A2,CC,7A8104DE,QUILL,MAXIMOFF,PHOEBE,SUSANITA,F,76,001,76,001,AV 91 # 22-44,309603108981,3006345804,02/06/1965,04/11/2010,08/11/2010,EMPLEADO PUBLICO DOCENTE DECRETO 1279,AC,A01,B,CONYUGE,,26/06/2026,phoebe.quill7a81@example.com,61,SUSANITA MILK VORTEX PYM,18,NINGUNA DE LAS ANTERIORES,NO,,QUILL MAXIMOFF PHOEBE SUSANITA,BENEFICIARIOS SSUV,,,15.6,2010
CC,6502D6A2,CC,93CD59BF,MAXIMOFF,VORTEX,MINNIE,,F,76,001,76,001,CRA 86 # 29-64,382325556244,3075844782,16/08/2003,04/11/2010,09/11/2010,EMPLEADO PUBLICO DOCENTE DECRETO 1279,AC,A01,B,HIJO(A),,26/06/2026,minnie.maximoff93cd@example.com,22,SUSANITA MILK VORTEX PYM,18,NINGUNA DE LAS ANTERIORES,NO,,MAXIMOFF VORTEX MINNIE,BENEFICIARIOS SSUV,,,15.6,2010
CC,2051ACEF,CC,A2B03C4B,BANNER,CRAWFORD,DEEDEE,LISA,F,76,001,76,001,CRA 45 # 9-76,303920248211916004,3704963684,01/08/1971,19/12/2025,09/08/2024,EMPLEADO PUBLICO DOCENTE DECRETO 1279,AC,A01,B,CONYUGE,,26/06/2026,deedee.bannera2b0@example.com,54,MOANA LISA MCPATO BOMBON,18,,NO,,BANNER CRAWFORD DEEDEE LISA,BENEFICIARIOS SSUV,,,0.5,2025
CC,5E20C957,CC,439472E6,DANVERS,WIGGUM,NEMO,LINUS,M,76,001,76,001,TRANS 92 # 98-10,315046883765344736391805,3374973897,25/02/2005,23/08/2007,06/11/2008,EMPLEADO PUBLICO DOCENTE DECRETO 1279,AC,A01,B,HIJO(A),,26/06/2026,nemo.danvers4394@example.com,21,GERALD PAPALOTE MURDOCK MOJO,18,NINGUNA DE LAS ANTERIORES,NO,,DANVERS WIGGUM NEMO LINUS,BENEFICIARIOS SSUV,,,18.8,2007
CC,5E20C957,CC,F2E61828,COSMO,DIMMSDALE,CHILINDRINA,JASMIN,F,76,001,76,001,CLL 64 # 89-32,3657273114936487794673,3561285811,11/11/1970,11/03/2008,06/11/2008,EMPLEADO PUBLICO DOCENTE DECRETO 1279,AC,A01,B,CONYUGE,,26/06/2026,chilindrina.cosmof2e6@example.com,55,GERALD PAPALOTE MURDOCK MOJO,18,NINGUNA DE LAS ANTERIORES,NO,,COSMO DIMMSDALE CHILINDRINA JASMIN,BENEFICIARIOS SSUV,,,18.3,2008
CC,5CAE9610,CC,7D106C60,SUPERSONICO,CALAMARDO,MUFASA,,M,76,001,76,364,CRA 49 # 84-46,341816250430909974,3833661265,14/09/2005,23/08/2007,06/11/2008,EMPLEADO PUBLICO DOCENTE DECRETO 1279,AC,A01,B,HIJO(A),,26/06/2026,mufasa.supersonico7d10@example.com,20,GERALD PAPALOTE MURDOCK MOJO,18,"NEGRO, MULATO, AFROCOLOMBIANO O AFRODESCENDIENTE",NO,,SUPERSONICO CALAMARDO MUFASA,BENEFICIARIOS SSUV,,,18.8,2007
CC,5CAE9610,CC,40497B71,PICAPIEDRA,MOJO,CHARLIE,,M,76,001,76,364,CLL 118 # 74-79,35320216934556486772,3386625452,14/09/2005,23/08/2007,06/11/2008,EMPLEADO PUBLICO DOCENTE DECRETO 1279,AC,A01,B,HIJO(A),,26/06/2026,charlie.picapiedra4049@example.com,20,GERALD PAPALOTE MURDOCK MOJO,18,NINGUNA DE LAS ANTERIORES,NO,,PICAPIEDRA MOJO CHARLIE,BENEFICIARIOS SSUV,,,18.8,2007
CC,0E731DD7,RC,5A8AAECA,CASTLE,KOOPA,TARZAN,,M,76,001,76,001,TRANS 80 # 70-78,37012855883861927623379950,,08/02/2019,12/02/2019,12/02/2019,EMPLEADO PUBLICO DOCENTE DECRETO 1279,AC,A01,B,HIJO(A),,26/06/2026,tarzan.castle5a8a@example.com,7,POPIS MAFALDA GRIMM SKINNER,18,,NO,,CASTLE KOOPA TARZAN,BENEFICIARIOS SSUV,,,7.4,2019
CC,0E731DD7,CC,624FEA4B,PEACH,JACK,TIMON,MUFASA,M,76,001,76,001,DIAG 23 # 72-83,3823526804,3019387946,08/12/1973,31/03/2022,31/03/2022,EMPLEADO PUBLICO DOCENTE DECRETO 1279,AC,A01,B,COMPAÑERO(A),,26/06/2026,timon.peach624f@example.com,52,POPIS MAFALDA GRIMM SKINNER,18,,NO,,PEACH JACK TIMON MUFASA,BENEFICIARIOS SSUV,,,4.2,2022
CC,3E9AEC86,TI,79AC1B1E,LANG,DIMMSDALE,SARABI,,F,76,001,76,001,DIAG 97 # 19-50,3598340233607,,07/05/2012,11/05/2012,11/05/2012,EMPLEADO PUBLICO DOCENTE DECRETO 1279,AC,A01,B,HIJO(A),,26/06/2026,sarabi.lang79ac@example.com,14,NEMO MARLIN LUIGI KENT,18,NINGUNA DE LAS ANTERIORES,NO,,LANG DIMMSDALE SARABI,BENEFICIARIOS SSUV,,,14.1,2012
CC,3E9AEC86,CC,DD56CC94,UTONIO,BANNER,VIDEL,,F,76,001,76,001,AV 104 # 12-11,339736582375473074242,329577859122413994251,02/04/2005,01/01/2008,06/11/2008,EMPLEADO PUBLICO DOCENTE DECRETO 1279,AC,A01,B,HIJO(A),,26/06/2026,videl.utoniodd56@example.com,21,NEMO MARLIN LUIGI KENT,18,NINGUNA DE LAS ANTERIORES,NO,,UTONIO BANNER VIDEL,BENEFICIARIOS SSUV,,,18.5,2008
CC,3E9AEC86,CC,D436A7A8,CASTLE,KENT,PETUNIA,VANELLOPE,F,76,001,76,001,TRANS 117 # 44-38,340430005179352012377,,23/10/1977,01/01/2008,06/11/2008,EMPLEADO PUBLICO DOCENTE DECRETO 1279,AC,A01,B,CONYUGE,,26/06/2026,petunia.castled436@example.com,48,NEMO MARLIN LUIGI KENT,18,NINGUNA DE LAS ANTERIORES,NO,,CASTLE KENT PETUNIA VANELLOPE,BENEFICIARIOS SSUV,,,18.5,2008
CC,2FB70DAB,CC,BC8960A9,BANNER,GRIMM,SNOOPY,REMY,M,76,001,76,001,DIAG 46 # 99-16,3895286220350400492,322671772091259,15/12/2002,04/10/2007,06/11/2008,EMPLEADO PUBLICO DOCENTE DECRETO 1279,AC,A01,B,HIJO(A),,26/06/2026,snoopy.bannerbc89@example.com,23,POPIS MAFALDA GRIMM SKINNER,18,NINGUNA DE LAS ANTERIORES,NO,,BANNER GRIMM SNOOPY REMY,BENEFICIARIOS SSUV,,,18.7,2007
CC,DDCF8766,CC,0F9AEA4B,LANG,BLAZE,DEEDEE,,F,76,001,76,001,CLL 111 # 99-69,388237937939751078,,12/03/2006,01/06/2008,30/07/2008,EMPLEADO PUBLICO DOCENTE DECRETO 1279,AC,A01,B,HIJO(A),,26/06/2026,deedee.lang0f9a@example.com,20,MOANA LISA MCPATO BOMBON,18,MESTIZO,NO,,LANG BLAZE DEEDEE,BENEFICIARIOS SSUV,,,18.1,2008
CC,DDCF8766,CC,DCB9075E,PICAPIEDRA,TRUENO,MARGE,MINNIE,F,76,001,76,001,CLL 16 # 68-31,306239466195261325,,12/11/1975,01/09/2011,30/07/2008,EMPLEADO PUBLICO DOCENTE DECRETO 1279,AC,A01,B,CONYUGE,,26/06/2026,marge.picapiedradcb9@example.com,50,MOANA LISA MCPATO BOMBON,18,NINGUNA DE LAS ANTERIORES,NO,,PICAPIEDRA TRUENO MARGE MINNIE,BENEFICIARIOS SSUV,,,14.8,2011
CC,DDCF8766,TI,958CA9BA,SUPERSONICO,CASTLE,SARABI,,F,76,001,76,001,DIAG 98 # 15-90,3789046270,,12/03/2009,12/03/2009,15/04/2009,EMPLEADO PUBLICO DOCENTE DECRETO 1279,AC,A01,B,HIJO(A),,26/06/2026,sarabi.supersonico958c@example.com,17,MOANA LISA MCPATO BOMBON,18,NINGUNA DE LAS ANTERIORES,NO,,SUPERSONICO CASTLE SARABI,BENEFICIARIOS SSUV,,,17.3,2009
CC,DDCF8766,TI,0CD620C2,HALCON,BOMBON,DEEDEE,,F,76,001,76,001,DIAG 55 # 25-24,3322040071,3848615997370,12/03/2009,12/03/2009,15/04/2009,EMPLEADO PUBLICO DOCENTE DECRETO 1279,AC,A01,B,HIJO(A),,26/06/2026,deedee.halcon0cd6@example.com,17,MOANA LISA MCPATO BOMBON,18,MESTIZO,NO,,HALCON BOMBON DEEDEE,BENEFICIARIOS SSUV,,,17.3,2009
CC,E63658C9,TI,BAA4B71A,MURDOCK,TRUENO,BENITO,PIOLIN,M,76,001,76,001,DIAG 52 # 85-19,392871052606104726853,3413327705,10/07/2011,12/07/2011,12/07/2011,EMPLEADO PUBLICO NO DOCENTE,AC,A01,B,HIJO(A),,26/06/2026,benito.murdockbaa4@example.com,14,POPIS MAFALDA GRIMM SKINNER,18,NINGUNA DE LAS ANTERIORES,NO,,MURDOCK TRUENO BENITO PIOLIN,BENEFICIARIOS SSUV,,,15.0,2011
CC,122DD7BE,TI,50FD9D3F,TURNER,SAMURAI,PAPALOTE,,M,76,001,76,001,TRANS 30 # 95-23,377148754399814663366,3309530796,26/08/2015,21/12/2017,21/12/2017,EMPLEADO PUBLICO NO DOCENTE,AC,A01,B,HIJO(A),,26/06/2026,papalote.turner50fd@example.com,10,GERALD PAPALOTE MURDOCK MOJO,18,,NO,,TURNER SAMURAI PAPALOTE,BENEFICIARIOS SSUV,,,8.5,2017
CC,122DD7BE,RC,02627F73,WIGGUM,KOOPA,CHILINDRINA,,F,76,001,76,001,TRANS 76 # 95-73,6154164,3918598806,26/12/2019,01/03/2022,01/03/2022,EMPLEADO PUBLICO NO DOCENTE,AC,A01,B,HIJO(A),,26/06/2026,chilindrina.wiggum0262@example.com,6,GERALD PAPALOTE MURDOCK MOJO,18,,NO,,WIGGUM KOOPA CHILINDRINA,BENEFICIARIOS SSUV,,,4.3,2022
CC,70D9C9F8,CC,9165F2ED,SKINNER,BANNER,PEPPA,MAGGIE,F,76,001,76,001,TRANS 98 # 48-44,348706049083153307,69376976,20/11/1963,10/03/2008,06/11/2008,EMPLEADO PUBLICO NO DOCENTE,AC,A01,B,CONYUGE,,26/06/2026,peppa.skinner9165@example.com,62,MOANA LISA MCPATO BOMBON,18,NINGUNA DE LAS ANTERIORES,NO,,SKINNER BANNER PEPPA MAGGIE,BENEFICIARIOS SSUV,,,18.3,2008
CC,F3F8DEA4,TI,504D281F,MURDOCK,LUIGI,RAPUNZEL,FLORINDA,F,76,001,76,001,CRA 55 # 39-32,30161966999870629063874,3736404758,26/04/2013,26/05/2014,26/05/2014,EMPLEADO PUBLICO NO DOCENTE,AC,A01,B,HIJO(A),,26/06/2026,rapunzel.murdock504d@example.com,13,GERALD PAPALOTE MURDOCK MOJO,18,,NO,,MURDOCK LUIGI RAPUNZEL FLORINDA,BENEFICIARIOS SSUV,,,12.1,2014
CC,F3F8DEA4,CC,FCE68504,PEACH,TOAD,LIBERTAD,POCAHONTAS,F,76,001,76,001,AV 93 # 77-37,318090323743370157,3326264062,04/05/1991,03/09/2014,03/09/2014,EMPLEADO PUBLICO NO DOCENTE,AC,A01,B,COMPAÑERO(A),,26/06/2026,libertad.peachfce6@example.com,35,GERALD PAPALOTE MURDOCK MOJO,18,,NO,,PEACH TOAD LIBERTAD POCAHONTAS,BENEFICIARIOS SSUV,,,11.8,2014
CC,F3F8DEA4,RC,11E9CDAA,CASTLE,TIMMY,LISA,,F,76,001,76,001,AV 117 # 63-88,352164501922700437704,3743762689,27/08/2021,29/08/2021,30/08/2021,EMPLEADO PUBLICO NO DOCENTE,AC,A01,B,HIJO(A),,26/06/2026,lisa.castle11e9@example.com,4,GERALD PAPALOTE MURDOCK MOJO,18,,NO,,CASTLE TIMMY LISA,BENEFICIARIOS SSUV,,,4.8,2021
CC,36FCE0AC,TI,3C07C574,TOAD,FLANDERS,LISA,PEPPA,F,76,001,76,001,AV 100 # 47-78,31592952690300084944522414395,3405561788,21/09/2008,06/10/2008,09/10/2008,EMPLEADO PUBLICO NO DOCENTE,AC,A01,B,HIJO(A),,26/06/2026,lisa.toad3c07@example.com,17,GERALD PAPALOTE MURDOCK MOJO,18,NINGUNA DE LAS ANTERIORES,NO,,TOAD FLANDERS LISA PEPPA,BENEFICIARIOS SSUV,,,17.7,2008
CC,36FCE0AC,TI,458F1F19,MURDOCK,PYM,SCOOBY,BRUTUS,M,76,001,76,001,AV 114 # 94-20,321233941884643110,3196838091,21/09/2008,06/10/2008,09/10/2008,EMPLEADO PUBLICO NO DOCENTE,AC,A01,B,HIJO(A),,26/06/2026,scooby.murdock458f@example.com,17,GERALD PAPALOTE MURDOCK MOJO,18,NINGUNA DE LAS ANTERIORES,NO,,MURDOCK PYM SCOOBY BRUTUS,BENEFICIARIOS SSUV,,,17.7,2008
CC,36FCE0AC,CC,CB6AD0C7,SAMURAI,PLANKTON,DAFNE,RAPUNZEL,F,76,001,76,001,TRANS 99 # 72-5,337432233087247214506,3174796533,02/03/1978,21/01/2022,05/03/2019,EMPLEADO PUBLICO NO DOCENTE,AC,A01,B,COMPAÑERO(A),,26/06/2026,dafne.samuraicb6a@example.com,48,GERALD PAPALOTE MURDOCK MOJO,18,,NO,,SAMURAI PLANKTON DAFNE RAPUNZEL,BENEFICIARIOS SSUV,,,4.4,2022
CC,36FCE0AC,TI,49257AF1,RELAMPAGO,KOOPA,POPIS,LIBERTAD,F,76,001,76,001,CRA 47 # 4-75,38828310366136982878379958378,3093193422,21/09/2008,06/10/2008,09/10/2008,EMPLEADO PUBLICO NO DOCENTE,AC,A01,B,HIJO(A),,26/06/2026,popis.relampago4925@example.com,17,GERALD PAPALOTE MURDOCK MOJO,18,NINGUNA DE LAS ANTERIORES,NO,,RELAMPAGO KOOPA POPIS LIBERTAD,BENEFICIARIOS SSUV,,,17.7,2008
CC,B6CA1127,TI,6F4CC69A,RELAMPAGO,RAMBEAU,SCHROEDER,,M,76,001,76,364,CLL 2 # 4-20,6460176,3277657024,30/07/2012,11/02/2019,11/02/2019,EMPLEADO PUBLICO NO DOCENTE,AC,A01,B,HIJO(A),,26/06/2026,schroeder.relampago6f4c@example.com,13,MOANA LISA MCPATO BOMBON,18,,NO,,RELAMPAGO RAMBEAU SCHROEDER,BENEFICIARIOS SSUV,,,7.4,2019
CC,8DF661DA,RC,0658663A,JACK,SKINNER,MASHA,YAYITA,F,76,001,76,001,AV 57 # 99-17,3923214533,3855094993,13/03/2017,06/04/2017,06/04/2017,TRABAJADOR OFICIAL CON PREST DE LEY,AC,A01,B,HIJO(A),,26/06/2026,masha.jack0658@example.com,9,MAGGIE SUSANITA PLANKTON CAGE,18,,NO,,JACK SKINNER MASHA YAYITA,BENEFICIARIOS SSUV,,,9.2,2017
CC,8DF661DA,TI,6A702E2F,SUPERSONICO,CAGE,CORAJE,TINTIN,M,76,001,76,001,DIAG 93 # 91-95,,3776347169,27/08/2014,05/09/2023,05/09/2023,TRABAJADOR OFICIAL CON PREST DE LEY,AC,A01,B,HIJO(A),,26/06/2026,coraje.supersonico6a70@example.com,11,MAGGIE SUSANITA PLANKTON CAGE,18,,NO,,SUPERSONICO CAGE CORAJE TINTIN,BENEFICIARIOS SSUV,,,2.8,2023
CC,C1156D6D,TI,2DB69EDB,COSMO,CASTLE,GOKU,SOLIN,M,76,001,76,001,TRANS 41 # 2-56,303042607359384163954,325092743106397081,19/05/2011,01/07/2011,01/07/2011,EMPLEADO PUBLICO DOCENTE DECRETO 1279,AC,A01,B,HIJO(A),,26/06/2026,goku.cosmo2db6@example.com,15,MOANA LISA MCPATO BOMBON,18,NINGUNA DE LAS ANTERIORES,NO,,COSMO CASTLE GOKU SOLIN,BENEFICIARIOS SSUV,,,15.0,2011
CC,4CBF131D,CC,06998731,ROGERS,TRUENO,SHAGGY,TARZAN,M,76,001,76,233,CRA 76 # 27-60,3802081515,3732554818,04/11/1971,11/12/2023,11/12/2023,EMPLEADO PUBLICO NO DOCENTE,AC,A01,B,COMPAÑERO(A),,26/06/2026,shaggy.rogers0699@example.com,54,MAGGIE SUSANITA PLANKTON CAGE,18,,NO,,ROGERS TRUENO SHAGGY TARZAN,BENEFICIARIOS SSUV,,,2.5,2023
CC,DF41E335,CC,B423CCDE,BELLOTA,BOMBON,MARGE,,F,76,001,76,001,DIAG 1 # 15-28,36976786518519161629405339,3867748875,18/08/1947,01/01/2015,02/01/2015,EMPLEADO PUBLICO NO DOCENTE,AC,A01,B,PADRE O MADRE,,26/06/2026,marge.bellotab423@example.com,78,POPIS MAFALDA GRIMM SKINNER,18,,NO,,BELLOTA BOMBON MARGE,BENEFICIARIOS SSUV,,,11.5,2015
CC,DF41E335,CC,176132ED,SKINNER,PYM,SHAGGY,,M,76,001,76,001,TRANS 112 # 40-50,364016162502174861093004717558,3061150385,25/08/1950,01/01/2015,02/01/2015,EMPLEADO PUBLICO NO DOCENTE,AC,A01,B,PADRE O MADRE,,26/06/2026,shaggy.skinner1761@example.com,75,POPIS MAFALDA GRIMM SKINNER,18,MESTIZO,NO,,SKINNER PYM SHAGGY,BENEFICIARIOS SSUV,,,11.5,2015
CC,04AAC1B7,CC,B4A69F3C,JACK,MCPATO,PIOLIN,,M,76,001,76,364,TRANS 60 # 64-86,3843811005,3351106566759,19/11/2004,02/02/2024,03/12/2012,EMPLEADO PUBLICO NO DOCENTE,AC,A01,B,HIJO(A),,26/06/2026,piolin.jackb4a6@example.com,21,MAGGIE SUSANITA PLANKTON CAGE,18,NINGUNA DE LAS ANTERIORES,NO,,JACK MCPATO PIOLIN,BENEFICIARIOS SSUV,,,2.4,2024
CC,EFE9B3D0,CC,6E8F75A1,SIMPSON,MAXIMOFF,LINUS,POPEYE,M,76,001,76,364,AV 19 # 6-41,3958853096,3209722708,11/05/1973,21/09/2022,15/08/2013,EMPLEADO PUBLICO NO DOCENTE,AC,A01,B,CONYUGE,,26/06/2026,linus.simpson6e8f@example.com,53,GERALD PAPALOTE MURDOCK MOJO,18,,NO,,SIMPSON MAXIMOFF LINUS POPEYE,BENEFICIARIOS SSUV,,,3.8,2022
CC,B34C6C73,CC,62FB26D7,STARK,PYM,CHILINDRINA,BULMA,F,76,001,76,520,CRA 91 # 56-56,326048380618149363,3125886833,27/05/1949,23/06/2010,23/06/2010,EMPLEADO PUBLICO NO DOCENTE,AC,A01,B,PADRE O MADRE,,26/06/2026,chilindrina.stark62fb@example.com,77,MOANA LISA MCPATO BOMBON,18,NINGUNA DE LAS ANTERIORES,NO,,STARK PYM CHILINDRINA BULMA,BENEFICIARIOS SSUV,,,16.0,2010
CC,38B77C07,CC,EAC80DA1,RAMBEAU,ESTEVEZ,DEEDEE,LISA,F,76,001,76,001,TRANS 79 # 53-86,3359097259,3244427096,11/03/1980,01/01/2018,05/01/2018,EMPLEADO PUBLICO DOCENTE DECRETO 1279,AC,A01,B,CONYUGE,,26/06/2026,deedee.rambeaueac8@example.com,46,POPIS MAFALDA GRIMM SKINNER,18,,NO,,RAMBEAU ESTEVEZ DEEDEE LISA,BENEFICIARIOS SSUV,,,8.5,2018
CC,F3ABEA0D,CE,FA4A58EF,BOMBON,MOJO,OBELIX,REMY,M,76,001,76,364,AV 5 # 40-42,389222731279156629349319,3061383636,22/10/1968,15/11/2018,15/11/2018,EMPLEADO PUBLICO DOCENTE DECRETO 1279,AC,A01,B,COMPAÑERO(A),,26/06/2026,obelix.bombonfa4a@example.com,57,MAGGIE SUSANITA PLANKTON CAGE,18,,NO,,BOMBON MOJO OBELIX REMY,BENEFICIARIOS SSUV,,,7.6,2018
CC,AC93281A,CC,77097749,SAMURAI,PEACH,SOLIN,SNOOPY,M,76,001,76,001,CRA 63 # 20-13,32618228637843548762639469179,3099404727,04/08/2005,01/06/2009,24/06/2009,EMPLEADO PUBLICO NO DOCENTE,AC,A01,B,HIJO(A),,26/06/2026,solin.samurai7709@example.com,20,MAGGIE SUSANITA PLANKTON CAGE,18,NINGUNA DE LAS ANTERIORES,NO,,SAMURAI PEACH SOLIN SNOOPY,BENEFICIARIOS SSUV,,,17.1,2009
CC,AC93281A,TI,EE49F329,MURDOCK,ROGERS,CHARLIE,KIKO,M,76,001,76,001,CRA 15 # 21-57,31622878833374019378,3670322656,23/02/2009,01/06/2009,24/06/2009,EMPLEADO PUBLICO NO DOCENTE,AC,A01,B,HIJO(A),,26/06/2026,charlie.murdockee49@example.com,17,MAGGIE SUSANITA PLANKTON CAGE,18,NINGUNA DE LAS ANTERIORES,NO,,MURDOCK ROGERS CHARLIE KIKO,BENEFICIARIOS SSUV,,,17.1,2009
CC,4223623B,TI,FBDDCF7C,STORM,STRANGE,TIANA,,F,76,001,76,001,DIAG 99 # 34-69,340615947185877534,3697741143,10/04/2011,14/04/2011,14/04/2011,EMPLEADO PUBLICO NO DOCENTE,AC,A01,B,HIJO(A),,26/06/2026,tiana.stormfbdd@example.com,15,MAGGIE SUSANITA PLANKTON CAGE,18,NINGUNA DE LAS ANTERIORES,NO,,STORM STRANGE TIANA,BENEFICIARIOS SSUV,,,15.2,2011
CC,4223623B,CC,5563F616,SIMPSON,STRANGE,PLUTO,DONALD,M,76,001,76,001,CRA 104 # 24-98,31533755042379699598949009301,3217502521,09/12/2003,01/08/2009,25/08/2009,EMPLEADO PUBLICO NO DOCENTE,AC,A01,B,HIJO(A),,26/06/2026,pluto.simpson5563@example.com,22,MAGGIE SUSANITA PLANKTON CAGE,18,NINGUNA DE LAS ANTERIORES,NO,,SIMPSON STRANGE PLUTO DONALD,BENEFICIARIOS SSUV,,,16.9,2009
CC,9D77A45E,CC,F99F0704,STORM,ESTEVEZ,FLORINDA,,F,76,001,76,364,TRANS 96 # 71-86,3242014975,3573650388,14/06/1981,14/02/2020,28/06/2016,EMPLEADO PUBLICO NO DOCENTE,AC,A01,B,COMPAÑERO(A),,26/06/2026,florinda.stormf99f@example.com,45,GERALD PAPALOTE MURDOCK MOJO,18,,NO,,STORM ESTEVEZ FLORINDA,BENEFICIARIOS SSUV,,,6.4,2020
CC,9D77A45E,CC,DF0F06CB,BANNER,VORTEX,BENITO,,M,76,001,76,364,CRA 102 # 64-40,3483870384,374134735098613,13/09/2007,02/06/2016,09/06/2016,EMPLEADO PUBLICO NO DOCENTE,AC,A01,B,HIJO(A),,26/06/2026,benito.bannerdf0f@example.com,18,GERALD PAPALOTE MURDOCK MOJO,18,,NO,,BANNER VORTEX BENITO,BENEFICIARIOS SSUV,,,10.1,2016
CC,91E1AA96,TI,0DDE29A6,TRUENO,RICHARDS,GARFIELD,BART,M,76,001,76,001,CRA 24 # 25-57,37370240533154695364,,15/03/2012,15/03/2012,16/03/2012,EMPLEADO PUBLICO NO DOCENTE,AC,A01,B,HIJO(A),,26/06/2026,garfield.trueno0dde@example.com,14,SUSANITA MILK VORTEX PYM,18,"NEGRO, MULATO, AFROCOLOMBIANO O AFRODESCENDIENTE",NO,,TRUENO RICHARDS GARFIELD BART,BENEFICIARIOS SSUV,,,14.3,2012
CC,91E1AA96,TI,778EEDB3,BELLOTA,JACK,TRIBILIN,MIGUELITO,M,76,001,76,001,AV 16 # 36-81,36352936556958942462,3097327582,06/07/2009,01/09/2009,08/09/2009,EMPLEADO PUBLICO NO DOCENTE,AC,A01,B,HIJO(A),,26/06/2026,,16,SUSANITA MILK VORTEX PYM,18,NINGUNA DE LAS ANTERIORES,NO,,BELLOTA JACK TRIBILIN MIGUELITO,BENEFICIARIOS SSUV,,,16.8,2009
CC,91E1AA96,CC,2999B735,JACK,TURNER,PETUNIA,SUSANITA,F,76,001,76,001,AV 65 # 64-90,334163350188360505357369,3687274758,23/09/2005,01/09/2009,08/09/2009,EMPLEADO PUBLICO NO DOCENTE,AC,A01,B,HIJO(A),,26/06/2026,petunia.jack2999@example.com,20,SUSANITA MILK VORTEX PYM,18,NINGUNA DE LAS ANTERIORES,NO,,JACK TURNER PETUNIA SUSANITA,BENEFICIARIOS SSUV,,,16.8,2009
